latency: 17, min: 17, max: 17, avg: 17.00 (1 samples)
latency: 8, min: 8, max: 17, avg: 12.50 (2 samples)
latency: 14, min: 8, max: 17, avg: 13.00 (3 samples)
latency: 8, min: 8, max: 17, avg: 11.75 (4 samples)
latency: 14, min: 8, max: 17, avg: 12.20 (5 samples)
latency: 8, min: 8, max: 17, avg: 11.50 (6 samples)
latency: 14, min: 8, max: 17, avg: 11.86 (7 samples)
latency: 8, min: 8, max: 17, avg: 11.38 (8 samples)
latency: 14, min: 8, max: 17, avg: 11.67 (9 samples)
latency: 8, min: 8, max: 17, avg: 11.30 (10 samples)
latency: 14, min: 8, max: 17, avg: 11.55 (11 samples)
latency: 8, min: 8, max: 17, avg: 11.25 (12 samples)
latency: 14, min: 8, max: 17, avg: 11.46 (13 samples)
latency: 8, min: 8, max: 17, avg: 11.21 (14 samples)
latency: 14, min: 8, max: 17, avg: 11.40 (15 samples)
latency: 7, min: 7, max: 17, avg: 11.12 (16 samples)
latency: 13, min: 7, max: 17, avg: 11.24 (17 samples)
latency: 8, min: 7, max: 17, avg: 11.06 (18 samples)
latency: 15, min: 7, max: 17, avg: 11.26 (19 samples)
latency: 7, min: 7, max: 17, avg: 11.05 (20 samples)
latency: 13, min: 7, max: 17, avg: 11.14 (21 samples)
latency: 7, min: 7, max: 17, avg: 10.95 (22 samples)
latency: 14, min: 7, max: 17, avg: 11.09 (23 samples)
latency: 8, min: 7, max: 17, avg: 10.96 (24 samples)
latency: 14, min: 7, max: 17, avg: 11.08 (25 samples)
latency: 8, min: 7, max: 17, avg: 10.96 (26 samples)
latency: 14, min: 7, max: 17, avg: 11.07 (27 samples)
latency: 8, min: 7, max: 17, avg: 10.96 (28 samples)
latency: 14, min: 7, max: 17, avg: 11.07 (29 samples)
latency: 9, min: 7, max: 17, avg: 11.00 (30 samples)
latency: 16, min: 7, max: 17, avg: 11.16 (31 samples)
latency: 10, min: 7, max: 17, avg: 11.12 (32 samples)
latency: 12, min: 7, max: 17, avg: 11.15 (33 samples)
latency: 16, min: 7, max: 17, avg: 11.29 (34 samples)
latency: 12, min: 7, max: 17, avg: 11.31 (35 samples)
latency: 15, min: 7, max: 17, avg: 11.42 (36 samples)
latency: 13, min: 7, max: 17, avg: 11.46 (37 samples)
latency: 15, min: 7, max: 17, avg: 11.55 (38 samples)
latency: 13, min: 7, max: 17, avg: 11.59 (39 samples)
latency: 15, min: 7, max: 17, avg: 11.68 (40 samples)
latency: 12, min: 7, max: 17, avg: 11.68 (41 samples)
latency: 15, min: 7, max: 17, avg: 11.76 (42 samples)
latency: 13, min: 7, max: 17, avg: 11.79 (43 samples)
latency: 15, min: 7, max: 17, avg: 11.86 (44 samples)
latency: 13, min: 7, max: 17, avg: 11.89 (45 samples)
latency: 15, min: 7, max: 17, avg: 11.96 (46 samples)
 -- 1.00 seconds range
latency: 12, min: 12, max: 12, avg: 12.00 (1 samples)
latency: 16, min: 12, max: 16, avg: 14.00 (2 samples)
latency: 13, min: 12, max: 16, avg: 13.67 (3 samples)
latency: 15, min: 12, max: 16, avg: 14.00 (4 samples)
latency: 12, min: 12, max: 16, avg: 13.60 (5 samples)
latency: 15, min: 12, max: 16, avg: 13.83 (6 samples)
latency: 14, min: 12, max: 16, avg: 13.86 (7 samples)
latency: 16, min: 12, max: 16, avg: 14.12 (8 samples)
latency: 14, min: 12, max: 16, avg: 14.11 (9 samples)
latency: 18, min: 12, max: 18, avg: 14.50 (10 samples)
latency: 16, min: 12, max: 18, avg: 14.64 (11 samples)
latency: 15, min: 12, max: 18, avg: 14.67 (12 samples)
latency: 15, min: 12, max: 18, avg: 14.69 (13 samples)
latency: 15, min: 12, max: 18, avg: 14.71 (14 samples)
latency: 15, min: 12, max: 18, avg: 14.73 (15 samples)
latency: 15, min: 12, max: 18, avg: 14.75 (16 samples)
