latency: 837, min: 837, max: 837, avg: 837.00 (1 samples)
latency: 345, min: 345, max: 837, avg: 591.00 (2 samples)
 -- 1.19 seconds range
latency: 290, min: 290, max: 290, avg: 290.00 (1 samples)
latency: 103, min: 103, max: 290, avg: 196.50 (2 samples)
latency: 68, min: 68, max: 290, avg: 153.67 (3 samples)
latency: 47, min: 47, max: 290, avg: 127.00 (4 samples)
latency: 32, min: 32, max: 290, avg: 108.00 (5 samples)
latency: 18, min: 18, max: 290, avg: 93.00 (6 samples)
latency: 8, min: 8, max: 290, avg: 80.86 (7 samples)
latency: 4, min: 4, max: 290, avg: 71.25 (8 samples)
latency: 3, min: 3, max: 290, avg: 63.67 (9 samples)
latency: 4, min: 3, max: 290, avg: 57.70 (10 samples)
latency: 3, min: 3, max: 290, avg: 52.73 (11 samples)
latency: 3, min: 3, max: 290, avg: 48.58 (12 samples)
latency: 3, min: 3, max: 290, avg: 45.08 (13 samples)
latency: 4, min: 3, max: 290, avg: 42.14 (14 samples)
latency: 3, min: 3, max: 290, avg: 39.53 (15 samples)
latency: 4, min: 3, max: 290, avg: 37.31 (16 samples)
latency: 4, min: 3, max: 290, avg: 35.35 (17 samples)
latency: 4, min: 3, max: 290, avg: 33.61 (18 samples)
latency: 3, min: 3, max: 290, avg: 32.00 (19 samples)
latency: 4, min: 3, max: 290, avg: 30.60 (20 samples)
latency: 3, min: 3, max: 290, avg: 29.29 (21 samples)
latency: 4, min: 3, max: 290, avg: 28.14 (22 samples)
latency: 4, min: 3, max: 290, avg: 27.09 (23 samples)
latency: 4, min: 3, max: 290, avg: 26.12 (24 samples)
latency: 3, min: 3, max: 290, avg: 25.20 (25 samples)
latency: 4, min: 3, max: 290, avg: 24.38 (26 samples)
latency: 4, min: 3, max: 290, avg: 23.63 (27 samples)
latency: 4, min: 3, max: 290, avg: 22.93 (28 samples)
latency: 3, min: 3, max: 290, avg: 22.24 (29 samples)
latency: 4, min: 3, max: 290, avg: 21.63 (30 samples)
latency: 3, min: 3, max: 290, avg: 21.03 (31 samples)
latency: 3, min: 3, max: 290, avg: 20.47 (32 samples)
latency: 3, min: 3, max: 290, avg: 19.94 (33 samples)
latency: 4, min: 3, max: 290, avg: 19.47 (34 samples)
 -- 1.01 seconds range
latency: 4, min: 4, max: 4, avg: 4.00 (1 samples)
latency: 4, min: 4, max: 4, avg: 4.00 (2 samples)
latency: 3, min: 3, max: 4, avg: 3.67 (3 samples)
latency: 4, min: 3, max: 4, avg: 3.75 (4 samples)
latency: 3, min: 3, max: 4, avg: 3.60 (5 samples)
latency: 4, min: 3, max: 4, avg: 3.67 (6 samples)
latency: 3, min: 3, max: 4, avg: 3.57 (7 samples)
latency: 4, min: 3, max: 4, avg: 3.62 (8 samples)
latency: 4, min: 3, max: 4, avg: 3.67 (9 samples)
latency: 4, min: 3, max: 4, avg: 3.70 (10 samples)
latency: 3, min: 3, max: 4, avg: 3.64 (11 samples)
latency: 4, min: 3, max: 4, avg: 3.67 (12 samples)
latency: 3, min: 3, max: 4, avg: 3.62 (13 samples)
latency: 3, min: 3, max: 4, avg: 3.57 (14 samples)
latency: 3, min: 3, max: 4, avg: 3.53 (15 samples)
latency: 4, min: 3, max: 4, avg: 3.56 (16 samples)
latency: 3, min: 3, max: 4, avg: 3.53 (17 samples)
latency: 4, min: 3, max: 4, avg: 3.56 (18 samples)
latency: 4, min: 3, max: 4, avg: 3.58 (19 samples)
latency: 4, min: 3, max: 4, avg: 3.60 (20 samples)
latency: 3, min: 3, max: 4, avg: 3.57 (21 samples)
latency: 4, min: 3, max: 4, avg: 3.59 (22 samples)
