latency: 5, min: 5, max: 5, avg: 5.00 (1 samples)
latency: 2, min: 2, max: 5, avg: 3.50 (2 samples)
latency: 6, min: 2, max: 6, avg: 4.33 (3 samples)
latency: 5, min: 2, max: 6, avg: 4.50 (4 samples)
latency: 5, min: 2, max: 6, avg: 4.60 (5 samples)
latency: 4, min: 2, max: 6, avg: 4.50 (6 samples)
latency: 5, min: 2, max: 6, avg: 4.57 (7 samples)
latency: 5, min: 2, max: 6, avg: 4.62 (8 samples)
latency: 5, min: 2, max: 6, avg: 4.67 (9 samples)
latency: 3, min: 2, max: 6, avg: 4.50 (10 samples)
latency: 3, min: 2, max: 6, avg: 4.36 (11 samples)
latency: 3, min: 2, max: 6, avg: 4.25 (12 samples)
latency: 4, min: 2, max: 6, avg: 4.23 (13 samples)
latency: 3, min: 2, max: 6, avg: 4.14 (14 samples)
latency: 3, min: 2, max: 6, avg: 4.07 (15 samples)
latency: 3, min: 2, max: 6, avg: 4.00 (16 samples)
latency: 3, min: 2, max: 6, avg: 3.94 (17 samples)
latency: 3, min: 2, max: 6, avg: 3.89 (18 samples)
latency: 4, min: 2, max: 6, avg: 3.89 (19 samples)
latency: 3, min: 2, max: 6, avg: 3.85 (20 samples)
latency: 3, min: 2, max: 6, avg: 3.81 (21 samples)
latency: 3, min: 2, max: 6, avg: 3.77 (22 samples)
latency: 4, min: 2, max: 6, avg: 3.78 (23 samples)
latency: 3, min: 2, max: 6, avg: 3.75 (24 samples)
latency: 4, min: 2, max: 6, avg: 3.76 (25 samples)
latency: 3, min: 2, max: 6, avg: 3.73 (26 samples)
latency: 3, min: 2, max: 6, avg: 3.70 (27 samples)
latency: 4, min: 2, max: 6, avg: 3.71 (28 samples)
latency: 3, min: 2, max: 6, avg: 3.69 (29 samples)
latency: 4, min: 2, max: 6, avg: 3.70 (30 samples)
latency: 3, min: 2, max: 6, avg: 3.68 (31 samples)
latency: 4, min: 2, max: 6, avg: 3.69 (32 samples)
latency: 3, min: 2, max: 6, avg: 3.67 (33 samples)
latency: 3, min: 2, max: 6, avg: 3.65 (34 samples)
latency: 4, min: 2, max: 6, avg: 3.66 (35 samples)
latency: 3, min: 2, max: 6, avg: 3.64 (36 samples)
latency: 4, min: 2, max: 6, avg: 3.65 (37 samples)
latency: 3, min: 2, max: 6, avg: 3.63 (38 samples)
latency: 4, min: 2, max: 6, avg: 3.64 (39 samples)
latency: 3, min: 2, max: 6, avg: 3.62 (40 samples)
latency: 4, min: 2, max: 6, avg: 3.63 (41 samples)
latency: 4, min: 2, max: 6, avg: 3.64 (42 samples)
latency: 3, min: 2, max: 6, avg: 3.63 (43 samples)
latency: 3, min: 2, max: 6, avg: 3.61 (44 samples)
latency: 4, min: 2, max: 6, avg: 3.62 (45 samples)
latency: 5, min: 2, max: 6, avg: 3.65 (46 samples)
latency: 4, min: 2, max: 6, avg: 3.66 (47 samples)
latency: 5, min: 2, max: 6, avg: 3.69 (48 samples)
latency: 6, min: 2, max: 6, avg: 3.73 (49 samples)
latency: 6, min: 2, max: 6, avg: 3.78 (50 samples)
latency: 5, min: 2, max: 6, avg: 3.80 (51 samples)
latency: 6, min: 2, max: 6, avg: 3.85 (52 samples)
latency: 5, min: 2, max: 6, avg: 3.87 (53 samples)
latency: 5, min: 2, max: 6, avg: 3.89 (54 samples)
latency: 5, min: 2, max: 6, avg: 3.91 (55 samples)
latency: 6, min: 2, max: 6, avg: 3.95 (56 samples)
latency: 5, min: 2, max: 6, avg: 3.96 (57 samples)
latency: 6, min: 2, max: 6, avg: 4.00 (58 samples)
latency: 6, min: 2, max: 6, avg: 4.03 (59 samples)
latency: 6, min: 2, max: 6, avg: 4.07 (60 samples)
latency: 5, min: 2, max: 6, avg: 4.08 (61 samples)
latency: 6, min: 2, max: 6, avg: 4.11 (62 samples)
latency: 5, min: 2, max: 6, avg: 4.13 (63 samples)
latency: 5, min: 2, max: 6, avg: 4.14 (64 samples)
latency: 5, min: 2, max: 6, avg: 4.15 (65 samples)
latency: 5, min: 2, max: 6, avg: 4.17 (66 samples)
latency: 3, min: 2, max: 6, avg: 4.15 (67 samples)
latency: 3, min: 2, max: 6, avg: 4.13 (68 samples)
latency: 14, min: 2, max: 14, avg: 4.28 (69 samples)
latency: 6, min: 2, max: 14, avg: 4.30 (70 samples)
latency: 5, min: 2, max: 14, avg: 4.31 (71 samples)
 -- 1.01 seconds range
latency: 5, min: 5, max: 5, avg: 5.00 (1 samples)
latency: 7, min: 5, max: 7, avg: 6.00 (2 samples)
latency: 2, min: 2, max: 7, avg: 4.67 (3 samples)
latency: 3, min: 2, max: 7, avg: 4.25 (4 samples)
latency: 3, min: 2, max: 7, avg: 4.00 (5 samples)
latency: 4, min: 2, max: 7, avg: 4.00 (6 samples)
latency: 3, min: 2, max: 7, avg: 3.86 (7 samples)
latency: 3, min: 2, max: 7, avg: 3.75 (8 samples)
latency: 3, min: 2, max: 7, avg: 3.67 (9 samples)
latency: 3, min: 2, max: 7, avg: 3.60 (10 samples)
latency: 3, min: 2, max: 7, avg: 3.55 (11 samples)
latency: 2, min: 2, max: 7, avg: 3.42 (12 samples)
latency: 3, min: 2, max: 7, avg: 3.38 (13 samples)
latency: 3, min: 2, max: 7, avg: 3.36 (14 samples)
latency: 3, min: 2, max: 7, avg: 3.33 (15 samples)
latency: 3, min: 2, max: 7, avg: 3.31 (16 samples)
latency: 4, min: 2, max: 7, avg: 3.35 (17 samples)
latency: 3, min: 2, max: 7, avg: 3.33 (18 samples)
latency: 2, min: 2, max: 7, avg: 3.26 (19 samples)
latency: 2, min: 2, max: 7, avg: 3.20 (20 samples)
latency: 1, min: 1, max: 7, avg: 3.10 (21 samples)
latency: 1, min: 1, max: 7, avg: 3.00 (22 samples)
latency: 2, min: 1, max: 7, avg: 2.96 (23 samples)
latency: 2, min: 1, max: 7, avg: 2.92 (24 samples)
latency: 1, min: 1, max: 7, avg: 2.84 (25 samples)
latency: 2, min: 1, max: 7, avg: 2.81 (26 samples)
latency: 2, min: 1, max: 7, avg: 2.78 (27 samples)
latency: 2, min: 1, max: 7, avg: 2.75 (28 samples)
latency: 1, min: 1, max: 7, avg: 2.69 (29 samples)
latency: 2, min: 1, max: 7, avg: 2.67 (30 samples)
latency: 2, min: 1, max: 7, avg: 2.65 (31 samples)
latency: 2, min: 1, max: 7, avg: 2.62 (32 samples)
latency: 2, min: 1, max: 7, avg: 2.61 (33 samples)
latency: 1, min: 1, max: 7, avg: 2.56 (34 samples)
latency: 2, min: 1, max: 7, avg: 2.54 (35 samples)
latency: 1, min: 1, max: 7, avg: 2.50 (36 samples)
latency: 2, min: 1, max: 7, avg: 2.49 (37 samples)
latency: 2, min: 1, max: 7, avg: 2.47 (38 samples)
latency: 2, min: 1, max: 7, avg: 2.46 (39 samples)
latency: 2, min: 1, max: 7, avg: 2.45 (40 samples)
latency: 2, min: 1, max: 7, avg: 2.44 (41 samples)
latency: 2, min: 1, max: 7, avg: 2.43 (42 samples)
latency: 2, min: 1, max: 7, avg: 2.42 (43 samples)
latency: 2, min: 1, max: 7, avg: 2.41 (44 samples)
latency: 2, min: 1, max: 7, avg: 2.40 (45 samples)
latency: 2, min: 1, max: 7, avg: 2.39 (46 samples)
latency: 2, min: 1, max: 7, avg: 2.38 (47 samples)
latency: 2, min: 1, max: 7, avg: 2.38 (48 samples)
latency: 2, min: 1, max: 7, avg: 2.37 (49 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (50 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (51 samples)
latency: 3, min: 1, max: 7, avg: 2.37 (52 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (53 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (54 samples)
latency: 3, min: 1, max: 7, avg: 2.36 (55 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (56 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (57 samples)
latency: 3, min: 1, max: 7, avg: 2.36 (58 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (59 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (60 samples)
latency: 3, min: 1, max: 7, avg: 2.36 (61 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (62 samples)
latency: 3, min: 1, max: 7, avg: 2.37 (63 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (64 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (65 samples)
latency: 3, min: 1, max: 7, avg: 2.36 (66 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (67 samples)
latency: 3, min: 1, max: 7, avg: 2.37 (68 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (69 samples)
latency: 2, min: 1, max: 7, avg: 2.36 (70 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (71 samples)
latency: 2, min: 1, max: 7, avg: 2.35 (72 samples)
latency: 2, min: 1, max: 7, avg: 2.34 (73 samples)
latency: 2, min: 1, max: 7, avg: 2.34 (74 samples)
latency: 8, min: 1, max: 8, avg: 2.41 (75 samples)
latency: 4, min: 1, max: 8, avg: 2.43 (76 samples)
latency: 4, min: 1, max: 8, avg: 2.45 (77 samples)
latency: 5, min: 1, max: 8, avg: 2.49 (78 samples)
latency: 5, min: 1, max: 8, avg: 2.52 (79 samples)
latency: 4, min: 1, max: 8, avg: 2.54 (80 samples)
 -- 1.01 seconds range
latency: 6, min: 6, max: 6, avg: 6.00 (1 samples)
latency: 6, min: 6, max: 6, avg: 6.00 (2 samples)
latency: 5, min: 5, max: 6, avg: 5.67 (3 samples)
latency: 5, min: 5, max: 6, avg: 5.50 (4 samples)
latency: 4, min: 4, max: 6, avg: 5.20 (5 samples)
latency: 4, min: 4, max: 6, avg: 5.00 (6 samples)
latency: 5, min: 4, max: 6, avg: 5.00 (7 samples)
latency: 8, min: 4, max: 8, avg: 5.38 (8 samples)
latency: 4, min: 4, max: 8, avg: 5.22 (9 samples)
latency: 2, min: 2, max: 8, avg: 4.90 (10 samples)
latency: 4, min: 2, max: 8, avg: 4.82 (11 samples)
latency: 4, min: 2, max: 8, avg: 4.75 (12 samples)
latency: 5, min: 2, max: 8, avg: 4.77 (13 samples)
latency: 4, min: 2, max: 8, avg: 4.71 (14 samples)
latency: 7, min: 2, max: 8, avg: 4.87 (15 samples)
latency: 7, min: 2, max: 8, avg: 5.00 (16 samples)
latency: 5, min: 2, max: 8, avg: 5.00 (17 samples)
latency: 5, min: 2, max: 8, avg: 5.00 (18 samples)
latency: 4, min: 2, max: 8, avg: 4.95 (19 samples)
latency: 5, min: 2, max: 8, avg: 4.95 (20 samples)
latency: 4, min: 2, max: 8, avg: 4.90 (21 samples)
latency: 5, min: 2, max: 8, avg: 4.91 (22 samples)
latency: 4, min: 2, max: 8, avg: 4.87 (23 samples)
latency: 3, min: 2, max: 8, avg: 4.79 (24 samples)
latency: 3, min: 2, max: 8, avg: 4.72 (25 samples)
latency: 4, min: 2, max: 8, avg: 4.69 (26 samples)
latency: 3, min: 2, max: 8, avg: 4.63 (27 samples)
latency: 4, min: 2, max: 8, avg: 4.61 (28 samples)
latency: 8, min: 2, max: 8, avg: 4.72 (29 samples)
latency: 6, min: 2, max: 8, avg: 4.77 (30 samples)
latency: 5, min: 2, max: 8, avg: 4.77 (31 samples)
latency: 4, min: 2, max: 8, avg: 4.75 (32 samples)
latency: 4, min: 2, max: 8, avg: 4.73 (33 samples)
latency: 4, min: 2, max: 8, avg: 4.71 (34 samples)
latency: 4, min: 2, max: 8, avg: 4.69 (35 samples)
latency: 7, min: 2, max: 8, avg: 4.75 (36 samples)
latency: 4, min: 2, max: 8, avg: 4.73 (37 samples)
latency: 4, min: 2, max: 8, avg: 4.71 (38 samples)
latency: 4, min: 2, max: 8, avg: 4.69 (39 samples)
latency: 4, min: 2, max: 8, avg: 4.67 (40 samples)
latency: 4, min: 2, max: 8, avg: 4.66 (41 samples)
latency: 8, min: 2, max: 8, avg: 4.74 (42 samples)
latency: 6, min: 2, max: 8, avg: 4.77 (43 samples)
latency: 4, min: 2, max: 8, avg: 4.75 (44 samples)
latency: 4, min: 2, max: 8, avg: 4.73 (45 samples)
latency: 5, min: 2, max: 8, avg: 4.74 (46 samples)
latency: 5, min: 2, max: 8, avg: 4.74 (47 samples)
latency: 2, min: 2, max: 8, avg: 4.69 (48 samples)
latency: 3, min: 2, max: 8, avg: 4.65 (49 samples)
latency: 2, min: 2, max: 8, avg: 4.60 (50 samples)
latency: 3, min: 2, max: 8, avg: 4.57 (51 samples)
latency: 2, min: 2, max: 8, avg: 4.52 (52 samples)
latency: 3, min: 2, max: 8, avg: 4.49 (53 samples)
latency: 2, min: 2, max: 8, avg: 4.44 (54 samples)
latency: 3, min: 2, max: 8, avg: 4.42 (55 samples)
latency: 2, min: 2, max: 8, avg: 4.38 (56 samples)
latency: 3, min: 2, max: 8, avg: 4.35 (57 samples)
latency: 2, min: 2, max: 8, avg: 4.31 (58 samples)
latency: 3, min: 2, max: 8, avg: 4.29 (59 samples)
latency: 3, min: 2, max: 8, avg: 4.27 (60 samples)
latency: 3, min: 2, max: 8, avg: 4.25 (61 samples)
latency: 3, min: 2, max: 8, avg: 4.23 (62 samples)
latency: 2, min: 2, max: 8, avg: 4.19 (63 samples)
latency: 2, min: 2, max: 8, avg: 4.16 (64 samples)
latency: 3, min: 2, max: 8, avg: 4.14 (65 samples)
latency: 2, min: 2, max: 8, avg: 4.11 (66 samples)
latency: 3, min: 2, max: 8, avg: 4.09 (67 samples)
latency: 2, min: 2, max: 8, avg: 4.06 (68 samples)
latency: 2, min: 2, max: 8, avg: 4.03 (69 samples)
latency: 2, min: 2, max: 8, avg: 4.00 (70 samples)
latency: 2, min: 2, max: 8, avg: 3.97 (71 samples)
latency: 3, min: 2, max: 8, avg: 3.96 (72 samples)
 -- 1.01 seconds range
latency: 3, min: 3, max: 3, avg: 3.00 (1 samples)
latency: 3, min: 3, max: 3, avg: 3.00 (2 samples)
latency: 2, min: 2, max: 3, avg: 2.67 (3 samples)
latency: 3, min: 2, max: 3, avg: 2.75 (4 samples)
latency: 3, min: 2, max: 3, avg: 2.80 (5 samples)
latency: 2, min: 2, max: 3, avg: 2.67 (6 samples)
latency: 3, min: 2, max: 3, avg: 2.71 (7 samples)
latency: 2, min: 2, max: 3, avg: 2.62 (8 samples)
latency: 2, min: 2, max: 3, avg: 2.56 (9 samples)
latency: 2, min: 2, max: 3, avg: 2.50 (10 samples)
latency: 3, min: 2, max: 3, avg: 2.55 (11 samples)
latency: 3, min: 2, max: 3, avg: 2.58 (12 samples)
latency: 2, min: 2, max: 3, avg: 2.54 (13 samples)
latency: 2, min: 2, max: 3, avg: 2.50 (14 samples)
latency: 2, min: 2, max: 3, avg: 2.47 (15 samples)
latency: 2, min: 2, max: 3, avg: 2.44 (16 samples)
latency: 2, min: 2, max: 3, avg: 2.41 (17 samples)
latency: 3, min: 2, max: 3, avg: 2.44 (18 samples)
latency: 2, min: 2, max: 3, avg: 2.42 (19 samples)
latency: 3, min: 2, max: 3, avg: 2.45 (20 samples)
latency: 2, min: 2, max: 3, avg: 2.43 (21 samples)
latency: 3, min: 2, max: 3, avg: 2.45 (22 samples)
latency: 2, min: 2, max: 3, avg: 2.43 (23 samples)
latency: 3, min: 2, max: 3, avg: 2.46 (24 samples)
latency: 3, min: 2, max: 3, avg: 2.48 (25 samples)
latency: 2, min: 2, max: 3, avg: 2.46 (26 samples)
latency: 2, min: 2, max: 3, avg: 2.44 (27 samples)
latency: 3, min: 2, max: 3, avg: 2.46 (28 samples)
latency: 3, min: 2, max: 3, avg: 2.48 (29 samples)
latency: 2, min: 2, max: 3, avg: 2.47 (30 samples)
latency: 3, min: 2, max: 3, avg: 2.48 (31 samples)
latency: 3, min: 2, max: 3, avg: 2.50 (32 samples)
latency: 2, min: 2, max: 3, avg: 2.48 (33 samples)
latency: 3, min: 2, max: 3, avg: 2.50 (34 samples)
latency: 3, min: 2, max: 3, avg: 2.51 (35 samples)
latency: 3, min: 2, max: 3, avg: 2.53 (36 samples)
latency: 2, min: 2, max: 3, avg: 2.51 (37 samples)
latency: 3, min: 2, max: 3, avg: 2.53 (38 samples)
latency: 3, min: 2, max: 3, avg: 2.54 (39 samples)
latency: 3, min: 2, max: 3, avg: 2.55 (40 samples)
latency: 3, min: 2, max: 3, avg: 2.56 (41 samples)
latency: 3, min: 2, max: 3, avg: 2.57 (42 samples)
latency: 3, min: 2, max: 3, avg: 2.58 (43 samples)
latency: 3, min: 2, max: 3, avg: 2.59 (44 samples)
latency: 3, min: 2, max: 3, avg: 2.60 (45 samples)
latency: 3, min: 2, max: 3, avg: 2.61 (46 samples)
latency: 3, min: 2, max: 3, avg: 2.62 (47 samples)
latency: 3, min: 2, max: 3, avg: 2.62 (48 samples)
latency: 3, min: 2, max: 3, avg: 2.63 (49 samples)
latency: 3, min: 2, max: 3, avg: 2.64 (50 samples)
latency: 3, min: 2, max: 3, avg: 2.65 (51 samples)
latency: 3, min: 2, max: 3, avg: 2.65 (52 samples)
latency: 3, min: 2, max: 3, avg: 2.66 (53 samples)
latency: 3, min: 2, max: 3, avg: 2.67 (54 samples)
latency: 3, min: 2, max: 3, avg: 2.67 (55 samples)
latency: 3, min: 2, max: 3, avg: 2.68 (56 samples)
latency: 3, min: 2, max: 3, avg: 2.68 (57 samples)
latency: 3, min: 2, max: 3, avg: 2.69 (58 samples)
latency: 3, min: 2, max: 3, avg: 2.69 (59 samples)
latency: 3, min: 2, max: 3, avg: 2.70 (60 samples)
latency: 3, min: 2, max: 3, avg: 2.70 (61 samples)
latency: 3, min: 2, max: 3, avg: 2.71 (62 samples)
latency: 3, min: 2, max: 3, avg: 2.71 (63 samples)
latency: 3, min: 2, max: 3, avg: 2.72 (64 samples)
latency: 3, min: 2, max: 3, avg: 2.72 (65 samples)
latency: 4, min: 2, max: 4, avg: 2.74 (66 samples)
latency: 3, min: 2, max: 4, avg: 2.75 (67 samples)
latency: 3, min: 2, max: 4, avg: 2.75 (68 samples)
latency: 3, min: 2, max: 4, avg: 2.75 (69 samples)
latency: 3, min: 2, max: 4, avg: 2.76 (70 samples)
latency: 3, min: 2, max: 4, avg: 2.76 (71 samples)
latency: 3, min: 2, max: 4, avg: 2.76 (72 samples)
latency: 3, min: 2, max: 4, avg: 2.77 (73 samples)
