latency: 6, min: 6, max: 6, avg: 6.00 (1 samples)
latency: 6, min: 6, max: 6, avg: 6.00 (2 samples)
latency: 258, min: 6, max: 258, avg: 90.00 (3 samples)
latency: 105, min: 6, max: 258, avg: 93.75 (4 samples)
latency: 87, min: 6, max: 258, avg: 92.40 (5 samples)
latency: 119, min: 6, max: 258, avg: 96.83 (6 samples)
latency: 81, min: 6, max: 258, avg: 94.57 (7 samples)
latency: 72, min: 6, max: 258, avg: 91.75 (8 samples)
latency: 108, min: 6, max: 258, avg: 93.56 (9 samples)
latency: 77, min: 6, max: 258, avg: 91.90 (10 samples)
 -- 1.01 seconds range
latency: 69, min: 69, max: 69, avg: 69.00 (1 samples)
latency: 118, min: 69, max: 118, avg: 93.50 (2 samples)
latency: 90, min: 69, max: 118, avg: 92.33 (3 samples)
latency: 109, min: 69, max: 118, avg: 96.50 (4 samples)
latency: 85, min: 69, max: 118, avg: 94.20 (5 samples)
latency: 118, min: 69, max: 118, avg: 98.17 (6 samples)
latency: 79, min: 69, max: 118, avg: 95.43 (7 samples)
latency: 104, min: 69, max: 118, avg: 96.50 (8 samples)
latency: 76, min: 69, max: 118, avg: 94.22 (9 samples)
latency: 31, min: 31, max: 118, avg: 87.90 (10 samples)
latency: 15, min: 15, max: 118, avg: 81.27 (11 samples)
 -- 1.00 seconds range
latency: 15, min: 15, max: 15, avg: 15.00 (1 samples)
latency: 13, min: 13, max: 15, avg: 14.00 (2 samples)
latency: 14, min: 13, max: 15, avg: 14.00 (3 samples)
latency: 13, min: 13, max: 15, avg: 13.75 (4 samples)
latency: 15, min: 13, max: 15, avg: 14.00 (5 samples)
latency: 13, min: 13, max: 15, avg: 13.83 (6 samples)
latency: 15, min: 13, max: 15, avg: 14.00 (7 samples)
latency: 13, min: 13, max: 15, avg: 13.88 (8 samples)
latency: 15, min: 13, max: 15, avg: 14.00 (9 samples)
latency: 13, min: 13, max: 15, avg: 13.90 (10 samples)
latency: 14, min: 13, max: 15, avg: 13.91 (11 samples)
latency: 14, min: 13, max: 15, avg: 13.92 (12 samples)
latency: 14, min: 13, max: 15, avg: 13.92 (13 samples)
latency: 13, min: 13, max: 15, avg: 13.86 (14 samples)
latency: 14, min: 13, max: 15, avg: 13.87 (15 samples)
latency: 13, min: 13, max: 15, avg: 13.81 (16 samples)
latency: 14, min: 13, max: 15, avg: 13.82 (17 samples)
latency: 13, min: 13, max: 15, avg: 13.78 (18 samples)
latency: 13, min: 13, max: 15, avg: 13.74 (19 samples)
latency: 13, min: 13, max: 15, avg: 13.70 (20 samples)
latency: 13, min: 13, max: 15, avg: 13.67 (21 samples)
latency: 13, min: 13, max: 15, avg: 13.64 (22 samples)
latency: 14, min: 13, max: 15, avg: 13.65 (23 samples)
latency: 14, min: 13, max: 15, avg: 13.67 (24 samples)
latency: 14, min: 13, max: 15, avg: 13.68 (25 samples)
latency: 14, min: 13, max: 15, avg: 13.69 (26 samples)
latency: 14, min: 13, max: 15, avg: 13.70 (27 samples)
latency: 14, min: 13, max: 15, avg: 13.71 (28 samples)
latency: 13, min: 13, max: 15, avg: 13.69 (29 samples)
latency: 13, min: 13, max: 15, avg: 13.67 (30 samples)
latency: 13, min: 13, max: 15, avg: 13.65 (31 samples)
latency: 12, min: 12, max: 15, avg: 13.59 (32 samples)
latency: 13, min: 12, max: 15, avg: 13.58 (33 samples)
latency: 13, min: 12, max: 15, avg: 13.56 (34 samples)
latency: 12, min: 12, max: 15, avg: 13.51 (35 samples)
latency: 13, min: 12, max: 15, avg: 13.50 (36 samples)
latency: 13, min: 12, max: 15, avg: 13.49 (37 samples)
latency: 12, min: 12, max: 15, avg: 13.45 (38 samples)
latency: 13, min: 12, max: 15, avg: 13.44 (39 samples)
latency: 12, min: 12, max: 15, avg: 13.40 (40 samples)
latency: 13, min: 12, max: 15, avg: 13.39 (41 samples)
latency: 12, min: 12, max: 15, avg: 13.36 (42 samples)
latency: 16, min: 12, max: 16, avg: 13.42 (43 samples)
 -- 1.01 seconds range
latency: 12, min: 12, max: 12, avg: 12.00 (1 samples)
latency: 12, min: 12, max: 12, avg: 12.00 (2 samples)
latency: 13, min: 12, max: 13, avg: 12.33 (3 samples)
latency: 12, min: 12, max: 13, avg: 12.25 (4 samples)
latency: 12, min: 12, max: 13, avg: 12.20 (5 samples)
latency: 12, min: 12, max: 13, avg: 12.17 (6 samples)
latency: 12, min: 12, max: 13, avg: 12.14 (7 samples)
latency: 12, min: 12, max: 13, avg: 12.12 (8 samples)
latency: 12, min: 12, max: 13, avg: 12.11 (9 samples)
latency: 12, min: 12, max: 13, avg: 12.10 (10 samples)
latency: 12, min: 12, max: 13, avg: 12.09 (11 samples)
latency: 13, min: 12, max: 13, avg: 12.17 (12 samples)
latency: 11, min: 11, max: 13, avg: 12.08 (13 samples)
latency: 11, min: 11, max: 13, avg: 12.00 (14 samples)
latency: 12, min: 11, max: 13, avg: 12.00 (15 samples)
latency: 12, min: 11, max: 13, avg: 12.00 (16 samples)
latency: 12, min: 11, max: 13, avg: 12.00 (17 samples)
latency: 12, min: 11, max: 13, avg: 12.00 (18 samples)
latency: 11, min: 11, max: 13, avg: 11.95 (19 samples)
latency: 11, min: 11, max: 13, avg: 11.90 (20 samples)
latency: 11, min: 11, max: 13, avg: 11.86 (21 samples)
latency: 12, min: 11, max: 13, avg: 11.86 (22 samples)
latency: 12, min: 11, max: 13, avg: 11.87 (23 samples)
latency: 12, min: 11, max: 13, avg: 11.88 (24 samples)
latency: 12, min: 11, max: 13, avg: 11.88 (25 samples)
latency: 12, min: 11, max: 13, avg: 11.88 (26 samples)
latency: 11, min: 11, max: 13, avg: 11.85 (27 samples)
latency: 11, min: 11, max: 13, avg: 11.82 (28 samples)
latency: 12, min: 11, max: 13, avg: 11.83 (29 samples)
latency: 11, min: 11, max: 13, avg: 11.80 (30 samples)
latency: 12, min: 11, max: 13, avg: 11.81 (31 samples)
latency: 12, min: 11, max: 13, avg: 11.81 (32 samples)
latency: 13, min: 11, max: 13, avg: 11.85 (33 samples)
latency: 13, min: 11, max: 13, avg: 11.88 (34 samples)
latency: 12, min: 11, max: 13, avg: 11.89 (35 samples)
latency: 13, min: 11, max: 13, avg: 11.92 (36 samples)
latency: 12, min: 11, max: 13, avg: 11.92 (37 samples)
