latency: 8, min: 8, max: 8, avg: 8.00 (1 samples)
latency: 5, min: 5, max: 8, avg: 6.50 (2 samples)
latency: 9, min: 5, max: 9, avg: 7.33 (3 samples)
latency: 4, min: 4, max: 9, avg: 6.50 (4 samples)
latency: 1, min: 1, max: 9, avg: 5.40 (5 samples)
latency: 5, min: 1, max: 9, avg: 5.33 (6 samples)
latency: 2, min: 1, max: 9, avg: 4.86 (7 samples)
latency: 4, min: 1, max: 9, avg: 4.75 (8 samples)
latency: 3, min: 1, max: 9, avg: 4.56 (9 samples)
latency: 4, min: 1, max: 9, avg: 4.50 (10 samples)
latency: 3, min: 1, max: 9, avg: 4.36 (11 samples)
latency: 4, min: 1, max: 9, avg: 4.33 (12 samples)
latency: 3, min: 1, max: 9, avg: 4.23 (13 samples)
latency: 3, min: 1, max: 9, avg: 4.14 (14 samples)
latency: 4, min: 1, max: 9, avg: 4.13 (15 samples)
latency: 3, min: 1, max: 9, avg: 4.06 (16 samples)
latency: 3, min: 1, max: 9, avg: 4.00 (17 samples)
latency: 2, min: 1, max: 9, avg: 3.89 (18 samples)
latency: 2, min: 1, max: 9, avg: 3.79 (19 samples)
latency: 3, min: 1, max: 9, avg: 3.75 (20 samples)
latency: 3, min: 1, max: 9, avg: 3.71 (21 samples)
latency: 3, min: 1, max: 9, avg: 3.68 (22 samples)
latency: 4, min: 1, max: 9, avg: 3.70 (23 samples)
latency: 4, min: 1, max: 9, avg: 3.71 (24 samples)
latency: 4, min: 1, max: 9, avg: 3.72 (25 samples)
latency: 3, min: 1, max: 9, avg: 3.69 (26 samples)
latency: 5, min: 1, max: 9, avg: 3.74 (27 samples)
latency: 3, min: 1, max: 9, avg: 3.71 (28 samples)
latency: 3, min: 1, max: 9, avg: 3.69 (29 samples)
latency: 2, min: 1, max: 9, avg: 3.63 (30 samples)
latency: 3, min: 1, max: 9, avg: 3.61 (31 samples)
latency: 4, min: 1, max: 9, avg: 3.62 (32 samples)
latency: 4, min: 1, max: 9, avg: 3.64 (33 samples)
latency: 4, min: 1, max: 9, avg: 3.65 (34 samples)
latency: 4, min: 1, max: 9, avg: 3.66 (35 samples)
latency: 4, min: 1, max: 9, avg: 3.67 (36 samples)
latency: 4, min: 1, max: 9, avg: 3.68 (37 samples)
latency: 2, min: 1, max: 9, avg: 3.63 (38 samples)
latency: 2, min: 1, max: 9, avg: 3.59 (39 samples)
latency: 3, min: 1, max: 9, avg: 3.58 (40 samples)
latency: 4, min: 1, max: 9, avg: 3.59 (41 samples)
latency: 2, min: 1, max: 9, avg: 3.55 (42 samples)
latency: 2, min: 1, max: 9, avg: 3.51 (43 samples)
latency: 8, min: 1, max: 9, avg: 3.61 (44 samples)
latency: 4, min: 1, max: 9, avg: 3.62 (45 samples)
latency: 4, min: 1, max: 9, avg: 3.63 (46 samples)
latency: 6, min: 1, max: 9, avg: 3.68 (47 samples)
latency: 6, min: 1, max: 9, avg: 3.73 (48 samples)
latency: 6, min: 1, max: 9, avg: 3.78 (49 samples)
latency: 6, min: 1, max: 9, avg: 3.82 (50 samples)
latency: 5, min: 1, max: 9, avg: 3.84 (51 samples)
latency: 5, min: 1, max: 9, avg: 3.87 (52 samples)
latency: 6, min: 1, max: 9, avg: 3.91 (53 samples)
latency: 8, min: 1, max: 9, avg: 3.98 (54 samples)
latency: 16, min: 1, max: 16, avg: 4.20 (55 samples)
latency: 6, min: 1, max: 16, avg: 4.23 (56 samples)
latency: 5, min: 1, max: 16, avg: 4.25 (57 samples)
latency: 5, min: 1, max: 16, avg: 4.26 (58 samples)
latency: 5, min: 1, max: 16, avg: 4.27 (59 samples)
latency: 4, min: 1, max: 16, avg: 4.27 (60 samples)
latency: 6, min: 1, max: 16, avg: 4.30 (61 samples)
latency: 5, min: 1, max: 16, avg: 4.31 (62 samples)
latency: 5, min: 1, max: 16, avg: 4.32 (63 samples)
latency: 5, min: 1, max: 16, avg: 4.33 (64 samples)
latency: 5, min: 1, max: 16, avg: 4.34 (65 samples)
latency: 6, min: 1, max: 16, avg: 4.36 (66 samples)
latency: 5, min: 1, max: 16, avg: 4.37 (67 samples)
latency: 5, min: 1, max: 16, avg: 4.38 (68 samples)
latency: 6, min: 1, max: 16, avg: 4.41 (69 samples)
latency: 5, min: 1, max: 16, avg: 4.41 (70 samples)
 -- 1.00 seconds range
latency: 2, min: 2, max: 2, avg: 2.00 (1 samples)
latency: 3, min: 2, max: 3, avg: 2.50 (2 samples)
latency: 4, min: 2, max: 4, avg: 3.00 (3 samples)
latency: 3, min: 2, max: 4, avg: 3.00 (4 samples)
latency: 3, min: 2, max: 4, avg: 3.00 (5 samples)
latency: 2, min: 2, max: 4, avg: 2.83 (6 samples)
latency: 3, min: 2, max: 4, avg: 2.86 (7 samples)
latency: 3, min: 2, max: 4, avg: 2.88 (8 samples)
latency: 4, min: 2, max: 4, avg: 3.00 (9 samples)
latency: 4, min: 2, max: 4, avg: 3.10 (10 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (11 samples)
latency: 2, min: 2, max: 4, avg: 2.92 (12 samples)
latency: 3, min: 2, max: 4, avg: 2.92 (13 samples)
latency: 4, min: 2, max: 4, avg: 3.00 (14 samples)
latency: 4, min: 2, max: 4, avg: 3.07 (15 samples)
latency: 4, min: 2, max: 4, avg: 3.12 (16 samples)
latency: 2, min: 2, max: 4, avg: 3.06 (17 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (18 samples)
latency: 4, min: 2, max: 4, avg: 3.05 (19 samples)
latency: 4, min: 2, max: 4, avg: 3.10 (20 samples)
latency: 4, min: 2, max: 4, avg: 3.14 (21 samples)
latency: 2, min: 2, max: 4, avg: 3.09 (22 samples)
latency: 2, min: 2, max: 4, avg: 3.04 (23 samples)
latency: 4, min: 2, max: 4, avg: 3.08 (24 samples)
latency: 4, min: 2, max: 4, avg: 3.12 (25 samples)
latency: 2, min: 2, max: 4, avg: 3.08 (26 samples)
latency: 2, min: 2, max: 4, avg: 3.04 (27 samples)
latency: 4, min: 2, max: 4, avg: 3.07 (28 samples)
latency: 3, min: 2, max: 4, avg: 3.07 (29 samples)
latency: 2, min: 2, max: 4, avg: 3.03 (30 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (31 samples)
latency: 4, min: 2, max: 4, avg: 3.03 (32 samples)
latency: 4, min: 2, max: 4, avg: 3.06 (33 samples)
latency: 2, min: 2, max: 4, avg: 3.03 (34 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (35 samples)
latency: 4, min: 2, max: 4, avg: 3.03 (36 samples)
latency: 4, min: 2, max: 4, avg: 3.05 (37 samples)
latency: 3, min: 2, max: 4, avg: 3.05 (38 samples)
latency: 2, min: 2, max: 4, avg: 3.03 (39 samples)
latency: 4, min: 2, max: 4, avg: 3.05 (40 samples)
latency: 4, min: 2, max: 4, avg: 3.07 (41 samples)
latency: 4, min: 2, max: 4, avg: 3.10 (42 samples)
latency: 2, min: 2, max: 4, avg: 3.07 (43 samples)
latency: 2, min: 2, max: 4, avg: 3.05 (44 samples)
latency: 4, min: 2, max: 4, avg: 3.07 (45 samples)
latency: 4, min: 2, max: 4, avg: 3.09 (46 samples)
latency: 2, min: 2, max: 4, avg: 3.06 (47 samples)
latency: 2, min: 2, max: 4, avg: 3.04 (48 samples)
latency: 4, min: 2, max: 4, avg: 3.06 (49 samples)
latency: 2, min: 2, max: 4, avg: 3.04 (50 samples)
latency: 2, min: 2, max: 4, avg: 3.02 (51 samples)
latency: 3, min: 2, max: 4, avg: 3.02 (52 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (53 samples)
latency: 2, min: 2, max: 4, avg: 2.98 (54 samples)
latency: 3, min: 2, max: 4, avg: 2.98 (55 samples)
latency: 1, min: 1, max: 4, avg: 2.95 (56 samples)
latency: 3, min: 1, max: 4, avg: 2.95 (57 samples)
latency: 4, min: 1, max: 4, avg: 2.97 (58 samples)
latency: 2, min: 1, max: 4, avg: 2.95 (59 samples)
latency: 2, min: 1, max: 4, avg: 2.93 (60 samples)
latency: 4, min: 1, max: 4, avg: 2.95 (61 samples)
latency: 4, min: 1, max: 4, avg: 2.97 (62 samples)
latency: 2, min: 1, max: 4, avg: 2.95 (63 samples)
latency: 2, min: 1, max: 4, avg: 2.94 (64 samples)
latency: 3, min: 1, max: 4, avg: 2.94 (65 samples)
latency: 3, min: 1, max: 4, avg: 2.94 (66 samples)
latency: 2, min: 1, max: 4, avg: 2.93 (67 samples)
latency: 3, min: 1, max: 4, avg: 2.93 (68 samples)
latency: 2, min: 1, max: 4, avg: 2.91 (69 samples)
latency: 2, min: 1, max: 4, avg: 2.90 (70 samples)
latency: 4, min: 1, max: 4, avg: 2.92 (71 samples)
latency: 2, min: 1, max: 4, avg: 2.90 (72 samples)
latency: 3, min: 1, max: 4, avg: 2.90 (73 samples)
latency: 3, min: 1, max: 4, avg: 2.91 (74 samples)
latency: 2, min: 1, max: 4, avg: 2.89 (75 samples)
latency: 9, min: 1, max: 9, avg: 2.97 (76 samples)
latency: 6, min: 1, max: 9, avg: 3.01 (77 samples)
 -- 1.01 seconds range
latency: 5, min: 5, max: 5, avg: 5.00 (1 samples)
latency: 6, min: 5, max: 6, avg: 5.50 (2 samples)
latency: 2, min: 2, max: 6, avg: 4.33 (3 samples)
latency: 7, min: 2, max: 7, avg: 5.00 (4 samples)
latency: 6, min: 2, max: 7, avg: 5.20 (5 samples)
latency: 7, min: 2, max: 7, avg: 5.50 (6 samples)
latency: 6, min: 2, max: 7, avg: 5.57 (7 samples)
latency: 6, min: 2, max: 7, avg: 5.62 (8 samples)
latency: 9, min: 2, max: 9, avg: 6.00 (9 samples)
latency: 4, min: 2, max: 9, avg: 5.80 (10 samples)
latency: 3, min: 2, max: 9, avg: 5.55 (11 samples)
latency: 6, min: 2, max: 9, avg: 5.58 (12 samples)
latency: 6, min: 2, max: 9, avg: 5.62 (13 samples)
latency: 6, min: 2, max: 9, avg: 5.64 (14 samples)
latency: 6, min: 2, max: 9, avg: 5.67 (15 samples)
latency: 7, min: 2, max: 9, avg: 5.75 (16 samples)
latency: 6, min: 2, max: 9, avg: 5.76 (17 samples)
latency: 6, min: 2, max: 9, avg: 5.78 (18 samples)
latency: 6, min: 2, max: 9, avg: 5.79 (19 samples)
latency: 6, min: 2, max: 9, avg: 5.80 (20 samples)
latency: 5, min: 2, max: 9, avg: 5.76 (21 samples)
latency: 5, min: 2, max: 9, avg: 5.73 (22 samples)
latency: 2, min: 2, max: 9, avg: 5.57 (23 samples)
latency: 5, min: 2, max: 9, avg: 5.54 (24 samples)
latency: 5, min: 2, max: 9, avg: 5.52 (25 samples)
latency: 8, min: 2, max: 9, avg: 5.62 (26 samples)
latency: 6, min: 2, max: 9, avg: 5.63 (27 samples)
latency: 7, min: 2, max: 9, avg: 5.68 (28 samples)
latency: 6, min: 2, max: 9, avg: 5.69 (29 samples)
latency: 5, min: 2, max: 9, avg: 5.67 (30 samples)
latency: 7, min: 2, max: 9, avg: 5.71 (31 samples)
latency: 6, min: 2, max: 9, avg: 5.72 (32 samples)
latency: 6, min: 2, max: 9, avg: 5.73 (33 samples)
latency: 5, min: 2, max: 9, avg: 5.71 (34 samples)
latency: 5, min: 2, max: 9, avg: 5.69 (35 samples)
latency: 6, min: 2, max: 9, avg: 5.69 (36 samples)
latency: 6, min: 2, max: 9, avg: 5.70 (37 samples)
latency: 6, min: 2, max: 9, avg: 5.71 (38 samples)
latency: 5, min: 2, max: 9, avg: 5.69 (39 samples)
latency: 6, min: 2, max: 9, avg: 5.70 (40 samples)
latency: 7, min: 2, max: 9, avg: 5.73 (41 samples)
latency: 6, min: 2, max: 9, avg: 5.74 (42 samples)
latency: 6, min: 2, max: 9, avg: 5.74 (43 samples)
latency: 7, min: 2, max: 9, avg: 5.77 (44 samples)
latency: 6, min: 2, max: 9, avg: 5.78 (45 samples)
latency: 7, min: 2, max: 9, avg: 5.80 (46 samples)
latency: 6, min: 2, max: 9, avg: 5.81 (47 samples)
latency: 6, min: 2, max: 9, avg: 5.81 (48 samples)
latency: 7, min: 2, max: 9, avg: 5.84 (49 samples)
latency: 6, min: 2, max: 9, avg: 5.84 (50 samples)
latency: 7, min: 2, max: 9, avg: 5.86 (51 samples)
latency: 5, min: 2, max: 9, avg: 5.85 (52 samples)
latency: 4, min: 2, max: 9, avg: 5.81 (53 samples)
latency: 3, min: 2, max: 9, avg: 5.76 (54 samples)
latency: 3, min: 2, max: 9, avg: 5.71 (55 samples)
latency: 3, min: 2, max: 9, avg: 5.66 (56 samples)
latency: 4, min: 2, max: 9, avg: 5.63 (57 samples)
latency: 4, min: 2, max: 9, avg: 5.60 (58 samples)
latency: 4, min: 2, max: 9, avg: 5.58 (59 samples)
latency: 4, min: 2, max: 9, avg: 5.55 (60 samples)
latency: 4, min: 2, max: 9, avg: 5.52 (61 samples)
latency: 4, min: 2, max: 9, avg: 5.50 (62 samples)
latency: 3, min: 2, max: 9, avg: 5.46 (63 samples)
latency: 4, min: 2, max: 9, avg: 5.44 (64 samples)
latency: 4, min: 2, max: 9, avg: 5.42 (65 samples)
 -- 1.01 seconds range
latency: 4, min: 4, max: 4, avg: 4.00 (1 samples)
latency: 4, min: 4, max: 4, avg: 4.00 (2 samples)
latency: 4, min: 4, max: 4, avg: 4.00 (3 samples)
latency: 3, min: 3, max: 4, avg: 3.75 (4 samples)
latency: 4, min: 3, max: 4, avg: 3.80 (5 samples)
latency: 3, min: 3, max: 4, avg: 3.67 (6 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (7 samples)
latency: 3, min: 3, max: 4, avg: 3.62 (8 samples)
latency: 4, min: 3, max: 4, avg: 3.67 (9 samples)
latency: 4, min: 3, max: 4, avg: 3.70 (10 samples)
latency: 4, min: 3, max: 4, avg: 3.73 (11 samples)
latency: 3, min: 3, max: 4, avg: 3.67 (12 samples)
latency: 4, min: 3, max: 4, avg: 3.69 (13 samples)
latency: 3, min: 3, max: 4, avg: 3.64 (14 samples)
latency: 4, min: 3, max: 4, avg: 3.67 (15 samples)
latency: 4, min: 3, max: 4, avg: 3.69 (16 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (17 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (18 samples)
latency: 3, min: 3, max: 4, avg: 3.68 (19 samples)
latency: 4, min: 3, max: 4, avg: 3.70 (20 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (21 samples)
latency: 3, min: 3, max: 4, avg: 3.68 (22 samples)
latency: 4, min: 3, max: 4, avg: 3.70 (23 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (24 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (25 samples)
latency: 3, min: 3, max: 4, avg: 3.69 (26 samples)
latency: 4, min: 3, max: 4, avg: 3.70 (27 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (28 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (29 samples)
latency: 3, min: 3, max: 4, avg: 3.70 (30 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (31 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (32 samples)
latency: 4, min: 3, max: 4, avg: 3.73 (33 samples)
latency: 3, min: 3, max: 4, avg: 3.71 (34 samples)
latency: 4, min: 3, max: 4, avg: 3.71 (35 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (36 samples)
latency: 4, min: 3, max: 4, avg: 3.73 (37 samples)
latency: 3, min: 3, max: 4, avg: 3.71 (38 samples)
latency: 4, min: 3, max: 4, avg: 3.72 (39 samples)
latency: 3, min: 3, max: 4, avg: 3.70 (40 samples)
latency: 5, min: 3, max: 5, avg: 3.73 (41 samples)
latency: 3, min: 3, max: 5, avg: 3.71 (42 samples)
latency: 5, min: 3, max: 5, avg: 3.74 (43 samples)
latency: 3, min: 3, max: 5, avg: 3.73 (44 samples)
latency: 4, min: 3, max: 5, avg: 3.73 (45 samples)
latency: 3, min: 3, max: 5, avg: 3.72 (46 samples)
latency: 4, min: 3, max: 5, avg: 3.72 (47 samples)
latency: 3, min: 3, max: 5, avg: 3.71 (48 samples)
latency: 4, min: 3, max: 5, avg: 3.71 (49 samples)
latency: 3, min: 3, max: 5, avg: 3.70 (50 samples)
latency: 4, min: 3, max: 5, avg: 3.71 (51 samples)
latency: 3, min: 3, max: 5, avg: 3.69 (52 samples)
latency: 4, min: 3, max: 5, avg: 3.70 (53 samples)
latency: 3, min: 3, max: 5, avg: 3.69 (54 samples)
latency: 4, min: 3, max: 5, avg: 3.69 (55 samples)
latency: 4, min: 3, max: 5, avg: 3.70 (56 samples)
