latency: 511, min: 511, max: 511, avg: 511.00 (1 samples)
latency: 478, min: 478, max: 511, avg: 494.50 (2 samples)
latency: 439, min: 439, max: 511, avg: 476.00 (3 samples)
 -- 1.45 seconds range
latency: 45, min: 45, max: 45, avg: 45.00 (1 samples)
latency: 115, min: 45, max: 115, avg: 80.00 (2 samples)
latency: 108, min: 45, max: 115, avg: 89.33 (3 samples)
latency: 36, min: 36, max: 115, avg: 76.00 (4 samples)
latency: 31, min: 31, max: 115, avg: 67.00 (5 samples)
latency: 1, min: 1, max: 115, avg: 56.00 (6 samples)
latency: 5, min: 1, max: 115, avg: 48.71 (7 samples)
latency: 4, min: 1, max: 115, avg: 43.12 (8 samples)
latency: 1, min: 1, max: 115, avg: 38.44 (9 samples)
latency: 3, min: 1, max: 115, avg: 34.90 (10 samples)
latency: 3, min: 1, max: 115, avg: 32.00 (11 samples)
latency: 3, min: 1, max: 115, avg: 29.58 (12 samples)
latency: 4, min: 1, max: 115, avg: 27.62 (13 samples)
latency: 3, min: 1, max: 115, avg: 25.86 (14 samples)
latency: 3, min: 1, max: 115, avg: 24.33 (15 samples)
latency: 4, min: 1, max: 115, avg: 23.06 (16 samples)
latency: 1, min: 1, max: 115, avg: 21.76 (17 samples)
latency: 4, min: 1, max: 115, avg: 20.78 (18 samples)
latency: 3, min: 1, max: 115, avg: 19.84 (19 samples)
latency: 3, min: 1, max: 115, avg: 19.00 (20 samples)
latency: 3, min: 1, max: 115, avg: 18.24 (21 samples)
latency: 3, min: 1, max: 115, avg: 17.55 (22 samples)
latency: 3, min: 1, max: 115, avg: 16.91 (23 samples)
latency: 3, min: 1, max: 115, avg: 16.33 (24 samples)
latency: 3, min: 1, max: 115, avg: 15.80 (25 samples)
latency: 4, min: 1, max: 115, avg: 15.35 (26 samples)
latency: 2, min: 1, max: 115, avg: 14.85 (27 samples)
latency: 3, min: 1, max: 115, avg: 14.43 (28 samples)
latency: 4, min: 1, max: 115, avg: 14.07 (29 samples)
latency: 3, min: 1, max: 115, avg: 13.70 (30 samples)
latency: 3, min: 1, max: 115, avg: 13.35 (31 samples)
