latency: 7, min: 7, max: 7, avg: 7.00 (1 samples)
latency: 8, min: 7, max: 8, avg: 7.50 (2 samples)
latency: 6, min: 6, max: 8, avg: 7.00 (3 samples)
latency: 7, min: 6, max: 8, avg: 7.00 (4 samples)
latency: 8, min: 6, max: 8, avg: 7.20 (5 samples)
latency: 7, min: 6, max: 8, avg: 7.17 (6 samples)
latency: 7, min: 6, max: 8, avg: 7.14 (7 samples)
latency: 4, min: 4, max: 8, avg: 6.75 (8 samples)
latency: 4, min: 4, max: 8, avg: 6.44 (9 samples)
latency: 2, min: 2, max: 8, avg: 6.00 (10 samples)
latency: 5, min: 2, max: 8, avg: 5.91 (11 samples)
latency: 2, min: 2, max: 8, avg: 5.58 (12 samples)
latency: 3, min: 2, max: 8, avg: 5.38 (13 samples)
latency: 2, min: 2, max: 8, avg: 5.14 (14 samples)
latency: 4, min: 2, max: 8, avg: 5.07 (15 samples)
latency: 2, min: 2, max: 8, avg: 4.88 (16 samples)
latency: 4, min: 2, max: 8, avg: 4.82 (17 samples)
latency: 2, min: 2, max: 8, avg: 4.67 (18 samples)
latency: 5, min: 2, max: 8, avg: 4.68 (19 samples)
latency: 4, min: 2, max: 8, avg: 4.65 (20 samples)
latency: 3, min: 2, max: 8, avg: 4.57 (21 samples)
latency: 4, min: 2, max: 8, avg: 4.55 (22 samples)
latency: 2, min: 2, max: 8, avg: 4.43 (23 samples)
latency: 4, min: 2, max: 8, avg: 4.42 (24 samples)
latency: 3, min: 2, max: 8, avg: 4.36 (25 samples)
latency: 4, min: 2, max: 8, avg: 4.35 (26 samples)
latency: 3, min: 2, max: 8, avg: 4.30 (27 samples)
latency: 4, min: 2, max: 8, avg: 4.29 (28 samples)
latency: 3, min: 2, max: 8, avg: 4.24 (29 samples)
latency: 3, min: 2, max: 8, avg: 4.20 (30 samples)
latency: 4, min: 2, max: 8, avg: 4.19 (31 samples)
latency: 4, min: 2, max: 8, avg: 4.19 (32 samples)
latency: 4, min: 2, max: 8, avg: 4.18 (33 samples)
latency: 4, min: 2, max: 8, avg: 4.18 (34 samples)
latency: 4, min: 2, max: 8, avg: 4.17 (35 samples)
latency: 4, min: 2, max: 8, avg: 4.17 (36 samples)
latency: 4, min: 2, max: 8, avg: 4.16 (37 samples)
latency: 3, min: 2, max: 8, avg: 4.13 (38 samples)
latency: 4, min: 2, max: 8, avg: 4.13 (39 samples)
latency: 3, min: 2, max: 8, avg: 4.10 (40 samples)
latency: 5, min: 2, max: 8, avg: 4.12 (41 samples)
latency: 3, min: 2, max: 8, avg: 4.10 (42 samples)
