latency: 4, min: 4, max: 4, avg: 4.00 (1 samples)
latency: 2, min: 2, max: 4, avg: 3.00 (2 samples)
latency: 5, min: 2, max: 5, avg: 3.67 (3 samples)
latency: 5, min: 2, max: 5, avg: 4.00 (4 samples)
latency: 5, min: 2, max: 5, avg: 4.20 (5 samples)
latency: 6, min: 2, max: 6, avg: 4.50 (6 samples)
latency: 5, min: 2, max: 6, avg: 4.57 (7 samples)
latency: 3, min: 2, max: 6, avg: 4.38 (8 samples)
latency: 4, min: 2, max: 6, avg: 4.33 (9 samples)
latency: 5, min: 2, max: 6, avg: 4.40 (10 samples)
latency: 5, min: 2, max: 6, avg: 4.45 (11 samples)
latency: 2, min: 2, max: 6, avg: 4.25 (12 samples)
latency: 2, min: 2, max: 6, avg: 4.08 (13 samples)
latency: 3, min: 2, max: 6, avg: 4.00 (14 samples)
latency: 3, min: 2, max: 6, avg: 3.93 (15 samples)
latency: 4, min: 2, max: 6, avg: 3.94 (16 samples)
latency: 4, min: 2, max: 6, avg: 3.94 (17 samples)
latency: 3, min: 2, max: 6, avg: 3.89 (18 samples)
latency: 4, min: 2, max: 6, avg: 3.89 (19 samples)
latency: 3, min: 2, max: 6, avg: 3.85 (20 samples)
latency: 4, min: 2, max: 6, avg: 3.86 (21 samples)
latency: 3, min: 2, max: 6, avg: 3.82 (22 samples)
latency: 3, min: 2, max: 6, avg: 3.78 (23 samples)
latency: 4, min: 2, max: 6, avg: 3.79 (24 samples)
latency: 3, min: 2, max: 6, avg: 3.76 (25 samples)
latency: 4, min: 2, max: 6, avg: 3.77 (26 samples)
latency: 4, min: 2, max: 6, avg: 3.78 (27 samples)
latency: 3, min: 2, max: 6, avg: 3.75 (28 samples)
latency: 3, min: 2, max: 6, avg: 3.72 (29 samples)
latency: 4, min: 2, max: 6, avg: 3.73 (30 samples)
latency: 4, min: 2, max: 6, avg: 3.74 (31 samples)
latency: 4, min: 2, max: 6, avg: 3.75 (32 samples)
latency: 4, min: 2, max: 6, avg: 3.76 (33 samples)
latency: 4, min: 2, max: 6, avg: 3.76 (34 samples)
latency: 4, min: 2, max: 6, avg: 3.77 (35 samples)
latency: 4, min: 2, max: 6, avg: 3.78 (36 samples)
latency: 4, min: 2, max: 6, avg: 3.78 (37 samples)
latency: 4, min: 2, max: 6, avg: 3.79 (38 samples)
latency: 4, min: 2, max: 6, avg: 3.79 (39 samples)
latency: 4, min: 2, max: 6, avg: 3.80 (40 samples)
latency: 4, min: 2, max: 6, avg: 3.80 (41 samples)
latency: 6, min: 2, max: 6, avg: 3.86 (42 samples)
latency: 3, min: 2, max: 6, avg: 3.84 (43 samples)
latency: 2, min: 2, max: 6, avg: 3.80 (44 samples)
latency: 3, min: 2, max: 6, avg: 3.78 (45 samples)
latency: 2, min: 2, max: 6, avg: 3.74 (46 samples)
latency: 4, min: 2, max: 6, avg: 3.74 (47 samples)
latency: 9, min: 2, max: 9, avg: 3.85 (48 samples)
latency: 5, min: 2, max: 9, avg: 3.88 (49 samples)
latency: 5, min: 2, max: 9, avg: 3.90 (50 samples)
latency: 7, min: 2, max: 9, avg: 3.96 (51 samples)
latency: 7, min: 2, max: 9, avg: 4.02 (52 samples)
latency: 7, min: 2, max: 9, avg: 4.08 (53 samples)
latency: 4, min: 2, max: 9, avg: 4.07 (54 samples)
latency: 4, min: 2, max: 9, avg: 4.07 (55 samples)
latency: 6, min: 2, max: 9, avg: 4.11 (56 samples)
latency: 6, min: 2, max: 9, avg: 4.14 (57 samples)
latency: 6, min: 2, max: 9, avg: 4.17 (58 samples)
latency: 4, min: 2, max: 9, avg: 4.17 (59 samples)
latency: 7, min: 2, max: 9, avg: 4.22 (60 samples)
latency: 6, min: 2, max: 9, avg: 4.25 (61 samples)
latency: 7, min: 2, max: 9, avg: 4.29 (62 samples)
latency: 6, min: 2, max: 9, avg: 4.32 (63 samples)
latency: 5, min: 2, max: 9, avg: 4.33 (64 samples)
latency: 8, min: 2, max: 9, avg: 4.38 (65 samples)
latency: 6, min: 2, max: 9, avg: 4.41 (66 samples)
latency: 8, min: 2, max: 9, avg: 4.46 (67 samples)
latency: 6, min: 2, max: 9, avg: 4.49 (68 samples)
latency: 7, min: 2, max: 9, avg: 4.52 (69 samples)
 -- 1.00 seconds range
latency: 7, min: 7, max: 7, avg: 7.00 (1 samples)
latency: 5, min: 5, max: 7, avg: 6.00 (2 samples)
latency: 7, min: 5, max: 7, avg: 6.33 (3 samples)
latency: 6, min: 5, max: 7, avg: 6.25 (4 samples)
latency: 4, min: 4, max: 7, avg: 5.80 (5 samples)
latency: 3, min: 3, max: 7, avg: 5.33 (6 samples)
latency: 5, min: 3, max: 7, avg: 5.29 (7 samples)
latency: 4, min: 3, max: 7, avg: 5.12 (8 samples)
latency: 4, min: 3, max: 7, avg: 5.00 (9 samples)
latency: 4, min: 3, max: 7, avg: 4.90 (10 samples)
latency: 5, min: 3, max: 7, avg: 4.91 (11 samples)
latency: 4, min: 3, max: 7, avg: 4.83 (12 samples)
latency: 4, min: 3, max: 7, avg: 4.77 (13 samples)
latency: 4, min: 3, max: 7, avg: 4.71 (14 samples)
latency: 5, min: 3, max: 7, avg: 4.73 (15 samples)
latency: 4, min: 3, max: 7, avg: 4.69 (16 samples)
latency: 4, min: 3, max: 7, avg: 4.65 (17 samples)
latency: 4, min: 3, max: 7, avg: 4.61 (18 samples)
latency: 4, min: 3, max: 7, avg: 4.58 (19 samples)
latency: 4, min: 3, max: 7, avg: 4.55 (20 samples)
latency: 4, min: 3, max: 7, avg: 4.52 (21 samples)
latency: 3, min: 3, max: 7, avg: 4.45 (22 samples)
latency: 3, min: 3, max: 7, avg: 4.39 (23 samples)
latency: 4, min: 3, max: 7, avg: 4.38 (24 samples)
latency: 4, min: 3, max: 7, avg: 4.36 (25 samples)
latency: 4, min: 3, max: 7, avg: 4.35 (26 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (27 samples)
latency: 4, min: 3, max: 7, avg: 4.32 (28 samples)
latency: 5, min: 3, max: 7, avg: 4.34 (29 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (30 samples)
latency: 5, min: 3, max: 7, avg: 4.35 (31 samples)
latency: 4, min: 3, max: 7, avg: 4.34 (32 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (33 samples)
latency: 5, min: 3, max: 7, avg: 4.35 (34 samples)
latency: 4, min: 3, max: 7, avg: 4.34 (35 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (36 samples)
latency: 4, min: 3, max: 7, avg: 4.32 (37 samples)
latency: 5, min: 3, max: 7, avg: 4.34 (38 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (39 samples)
latency: 4, min: 3, max: 7, avg: 4.33 (40 samples)
latency: 3, min: 3, max: 7, avg: 4.29 (41 samples)
latency: 4, min: 3, max: 7, avg: 4.29 (42 samples)
latency: 4, min: 3, max: 7, avg: 4.28 (43 samples)
latency: 5, min: 3, max: 7, avg: 4.30 (44 samples)
latency: 4, min: 3, max: 7, avg: 4.29 (45 samples)
latency: 4, min: 3, max: 7, avg: 4.28 (46 samples)
latency: 4, min: 3, max: 7, avg: 4.28 (47 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (48 samples)
latency: 5, min: 3, max: 7, avg: 4.29 (49 samples)
latency: 4, min: 3, max: 7, avg: 4.28 (50 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (51 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (52 samples)
latency: 4, min: 3, max: 7, avg: 4.26 (53 samples)
latency: 4, min: 3, max: 7, avg: 4.26 (54 samples)
latency: 4, min: 3, max: 7, avg: 4.25 (55 samples)
latency: 4, min: 3, max: 7, avg: 4.25 (56 samples)
latency: 5, min: 3, max: 7, avg: 4.26 (57 samples)
latency: 4, min: 3, max: 7, avg: 4.26 (58 samples)
latency: 5, min: 3, max: 7, avg: 4.27 (59 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (60 samples)
latency: 4, min: 3, max: 7, avg: 4.26 (61 samples)
latency: 4, min: 3, max: 7, avg: 4.26 (62 samples)
latency: 5, min: 3, max: 7, avg: 4.27 (63 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (64 samples)
latency: 5, min: 3, max: 7, avg: 4.28 (65 samples)
latency: 4, min: 3, max: 7, avg: 4.27 (66 samples)
latency: 5, min: 3, max: 7, avg: 4.28 (67 samples)
